#{"t_start": 1770566283.4226465, "env_id": "AdroitHandRelocate-v1"}
r,l,t
-14.174332,100,1141.204511
134.842364,100,1142.158263
173.588065,100,1143.079242
165.190995,100,1143.993553
163.689293,100,1144.854488
176.456067,100,1145.717653
111.3835,100,1146.578218
185.473956,100,1147.445768
36.693141,100,1148.345104
119.1978,100,1149.256711
42.263086,100,1150.145909
130.744268,100,1151.049448
123.962387,100,1152.656397
164.345925,100,1153.561095
-3.486278,100,1154.409444
165.460078,100,1155.314378
136.583743,100,1156.177654
122.487528,100,1157.080192
146.799675,100,1157.944067
149.922288,100,1158.893182
121.964698,100,1159.717506
-136.958509,100,1160.61646
155.769697,100,1161.575826
88.287505,100,1162.611926
-74.564594,100,1163.70849
125.182138,100,1164.703704
107.483777,100,1165.542191
-43.263814,100,1166.579742
189.100476,100,1167.479475
86.305678,100,1168.376441
143.532833,100,1169.271891
-470.829182,100,1170.11565
58.226773,100,1170.972803
24.952995,100,1171.853727
28.808486,100,1172.692903
-34.193946,100,1173.533561
129.046527,100,1174.495243
168.039081,100,1175.313987
19.497017,100,1176.132659
59.320976,100,1176.913879
129.439262,100,1177.697241
103.595049,100,1178.494637
98.451909,100,1179.339213
151.846373,100,1180.143323
1.362968,100,1180.928396
115.067983,100,1181.750917
170.808506,100,1182.575809
-387.035831,100,1183.388029
10.614726,100,1184.341641
175.395754,100,1185.152166
143.815386,100,1186.034605
133.860841,100,1186.841928
171.856326,100,1187.670017
120.742438,100,1188.474618
153.034611,100,1189.270235
-355.868961,100,1190.08006
-256.699745,100,1190.865214
103.860807,100,1191.648579
136.283932,100,1192.448235
161.617428,100,1193.232939
130.62256,100,1194.016554
174.190671,100,1194.899812
22.592082,100,1196.228528
142.047367,100,1197.038553
143.830443,100,1197.839718
90.558348,100,1198.616983
154.792143,100,1199.418635
149.399547,100,1200.227054
189.965859,100,1201.047783
67.803315,100,1201.847024
69.654355,100,1202.660194
33.128775,100,1203.475367
-88.549495,100,1204.272631
163.543551,100,1205.121813
182.181671,100,1205.911849
49.316954,100,1206.682369
129.022376,100,1207.47406
109.385351,100,1208.231939
15.749287,100,1209.023482
-433.668672,100,1209.798558
225.34732,100,1210.649939
88.973175,100,1211.445491
78.26323,100,1212.239633
-285.786428,100,1213.134173
-204.555532,100,1213.930305
58.992862,100,1214.77473
34.382382,100,1215.652192
61.611218,100,1216.504104
85.926402,100,1217.362659
164.826629,100,1218.220904
153.3788,100,1219.103403
199.083365,100,1219.951363
144.5356,100,1220.848258
115.876045,100,1221.703483
150.567154,100,1222.54185
243.509728,100,1223.404652
210.804926,100,1224.268181
105.846439,100,1225.129745
145.839826,100,1226.047778
119.763382,100,1226.927608
155.604592,100,1227.811741
-66.669014,100,1228.649669
-271.205354,100,1229.505545
61.007292,100,1230.394618
-23.198987,100,1231.295974
41.646564,100,1232.144615
-31.525273,100,1233.00212
95.038356,100,1233.955349
117.568859,100,1234.80343
119.58356,100,1235.636194
54.266059,100,1236.527849
13.395554,100,1237.369512
65.39704,100,1238.762835
136.268219,100,1239.612622
132.925975,100,1240.487714
-8.957454,100,1241.390715
79.831412,100,1242.271726
150.495997,100,1243.133596
151.881116,100,1244.005971
30.049429,100,1244.886257
36.034249,100,1245.788522
155.89265,100,1246.705156
126.257796,100,1247.589942
149.331858,100,1248.461784
140.25489,100,1249.32438
52.28041,100,1250.190674
49.916993,100,1251.066965
153.115041,100,1251.967499
82.807478,100,1252.948339
-409.010819,100,1253.818246
162.338771,100,1254.715223
128.391544,100,1255.577353
125.798111,100,1256.495331
158.526456,100,1257.443136
-272.441423,100,1258.306911
101.149779,100,1259.238077
176.198231,100,1260.545468
169.431155,100,1261.651113
184.554117,100,1262.643945
31.147551,100,1263.595629
120.858184,100,1264.540775
