#{"t_start": 1770585407.0542212, "env_id": "AdroitHandRelocate-v1"}
r,l,t
124.840914,100,761.965126
130.882129,100,762.865752
111.038199,100,763.780689
118.971411,100,764.673716
-45.073629,100,765.545117
163.586385,100,766.41439
111.530829,100,767.304844
-372.023378,100,768.176983
181.809365,100,769.105443
96.992204,100,770.011707
138.028673,100,770.957201
151.645048,100,771.867846
-451.253025,100,772.743867
-436.727209,100,773.626911
145.073237,100,774.618457
162.712217,100,775.520815
174.691286,100,776.384219
122.267694,100,777.321607
86.20805,100,778.237834
153.633744,100,779.159861
35.294863,100,780.551845
-336.848027,100,781.436618
90.299064,100,782.344958
114.065732,100,783.291765
-181.380669,100,784.232742
115.473143,100,785.164004
-368.605034,100,786.071826
-59.765561,100,786.957245
144.91045,100,787.889012
-29.367727,100,788.773778
116.699919,100,789.722277
-396.281251,100,790.601521
-305.630619,100,791.481849
177.443887,100,792.381649
193.488416,100,793.31773
191.14834,100,794.205549
-0.989763,100,795.110624
216.962609,100,796.004979
78.788268,100,796.934671
196.142044,100,797.857657
167.729799,100,798.744628
151.32361,100,799.712131
186.608421,100,800.664569
216.989587,100,801.5915
149.349492,100,802.522893
185.738506,100,803.386851
180.005264,100,804.512256
32.102208,100,805.501782
174.508731,100,806.456097
104.607766,100,807.358227
190.007134,100,808.378568
176.027789,100,809.345628
181.158194,100,810.264352
13.95964,100,811.164137
184.811024,100,812.114785
198.527686,100,813.014234
182.532833,100,813.909861
46.103449,100,814.779654
83.252944,100,815.723567
-462.297098,100,816.604837
-38.719521,100,817.4818
226.983147,100,818.340437
-64.114673,100,819.169131
46.962059,100,820.004142
-41.645853,100,820.844009
181.094243,100,821.756816
-459.020261,100,822.591058
166.918692,100,823.40974
152.364711,100,824.224244
-81.247273,100,825.039047
-441.044128,100,826.624056
208.317747,100,827.456116
138.151837,100,828.287646
27.245035,100,829.08762
46.520553,100,829.906935
-480.431994,100,830.732084
128.799756,100,831.556022
-494.682661,100,832.352097
168.580075,100,833.220865
160.997636,100,834.120843
188.976754,100,835.021023
-432.623602,100,835.932737
187.025185,100,836.831945
201.618932,100,837.723061
168.497905,100,838.601887
-65.867713,100,839.459462
-1.277407,100,840.382476
-460.677687,100,841.320618
-457.432704,100,842.240509
171.796012,100,843.168331
147.885558,100,844.158686
30.014919,100,845.07608
66.698463,100,845.99258
170.285851,100,846.927698
-98.459925,100,847.86366
142.859595,100,848.752341
71.779587,100,849.649749
124.620292,100,850.547335
125.358505,100,851.483763
2.635099,100,852.376637
-83.437899,100,853.288264
80.363303,100,854.170996
94.937286,100,855.103536
-109.031325,100,855.982534
34.751772,100,856.916047
-171.008892,100,857.791878
27.617639,100,858.673927
-361.161751,100,859.545958
-153.699368,100,860.433619
-402.880861,100,861.349745
132.927156,100,862.270161
74.174307,100,863.154416
-30.413037,100,864.052396
-389.672765,100,864.958866
-423.770166,100,865.89222
46.864793,100,866.933488
-35.541831,100,867.789466
-350.815988,100,868.637099
-420.888852,100,869.426716
77.478362,100,870.286325
-67.196503,100,871.819665
-324.432265,100,872.960565
98.917843,100,874.139441
-135.173577,100,874.945387
-271.286582,100,875.894373
-369.769399,100,876.728253
25.438667,100,877.607898
52.673372,100,878.417787
-411.374177,100,879.259119
125.970594,100,880.128
126.393684,100,881.014762
-284.171538,100,881.865742
134.812394,100,882.732917
105.873448,100,883.591801
-398.565096,100,884.47555
123.88279,100,885.350496
165.902028,100,886.213731
82.19333,100,887.113407
127.646355,100,888.041476
72.778592,100,888.942022
-89.646775,100,889.794449
21.321542,100,890.680032
30.938453,100,891.509159
123.53419,100,892.409786
105.707814,100,893.310097
20.566246,100,894.185278
-412.105114,100,895.059465
115.599004,100,895.869286
-12.245375,100,896.744056
122.839434,100,897.623082
-402.647173,100,898.448889
-439.714042,100,899.259812
114.258106,100,900.059074
62.657374,100,900.867752
-433.625905,100,901.64461
-450.004584,100,902.449868
31.210473,100,903.357278
-344.479724,100,904.242006
-397.362603,100,905.141446
-410.644047,100,906.00036
156.454489,100,906.857673
150.183889,100,907.747125
54.419973,100,908.670644
97.54138,100,909.491403
129.636128,100,910.304048
-402.372214,100,911.214093
-417.46862,100,912.042637
-245.52925,100,912.87155
171.381358,100,913.714328
-42.182151,100,914.545692
41.55104,100,915.974712
149.140868,100,916.86987
95.839106,100,917.721264
146.489044,100,918.562898
-401.07981,100,919.386704
151.175102,100,920.257289
153.61713,100,921.122257
